family,prompt_id,variant,exact_match,edit_ratio,token_jaccard,cosine,judge_equivalent,judge_reason
arc,Mercury_7033548,dyadic_8,False,0.4211309523809523,0.3636363636363636,0.9809021923166332,,
arc,Mercury_7033548,q4_k_m,False,0.2995461422087746,0.1583333333333333,0.8336958511286687,,
arc,Mercury_7033548,q6_k,False,0.4462934947049924,0.3820224719101123,0.9822751604010956,,
arc,Mercury_7033548,q8_0,False,0.3434190620272315,0.3106796116504854,0.9632637116286918,,
arc,Mercury_7033548,dyadic_g32_4,False,0.2798789712556732,0.3486238532110092,0.9631138238935042,,
arc,Mercury_7033548,dyadic_g32_5,False,0.302571860816944,0.1764705882352941,0.8429903267719349,,
arc,Mercury_7033548,dyadic_g32_6,False,0.4557142857142857,0.3783783783783784,0.9811171856302018,,
arc,Mercury_7033548,dyadic_g32_8,False,0.4372163388804841,0.275,0.9732971589917304,,
wikitext,wiki_0,dyadic_4,False,0.1779497098646034,0.056338028169014,0.6457216724576075,,
wikitext,wiki_0,dyadic_5,False,0.3052208835341365,0.1962616822429906,0.7972385843079909,,
wikitext,wiki_0,dyadic_6,False,0.3393574297188755,0.3505154639175257,0.8514414133082727,,
wikitext,wiki_0,dyadic_8,False,0.3253012048192771,0.2142857142857142,0.8254439391330909,,
wikitext,wiki_0,q4_k_m,False,0.3091149273447821,0.1842105263157894,0.8332810834241587,,
wikitext,wiki_0,q6_k,False,0.3218707015130674,0.1842105263157894,0.8312260279116402,,
wikitext,wiki_0,q8_0,False,0.3218707015130674,0.1842105263157894,0.8312260279116402,,
wikitext,wiki_0,dyadic_g32_4,False,0.2710843373493976,0.1958762886597938,0.7591464659516668,,
wikitext,wiki_0,dyadic_g32_5,False,0.347972972972973,0.1809523809523809,0.8288929715413452,,
wikitext,wiki_0,dyadic_g32_6,False,0.2710843373493976,0.2568807339449541,0.813180091205591,,
wikitext,wiki_0,dyadic_g32_8,False,0.4190647482014388,0.2203389830508474,0.8590123540190487,,
wikitext,wiki_814,dyadic_4,False,0.2680851063829788,0.0708661417322834,0.5400405048643566,,
wikitext,wiki_814,dyadic_5,False,0.2553191489361702,0.1258278145695364,0.6815141993240945,,
wikitext,wiki_814,dyadic_6,False,0.2893617021276595,0.0662251655629139,0.5965482962394121,,
wikitext,wiki_814,dyadic_8,False,0.2638297872340426,0.120253164556962,0.6264919167212397,,
wikitext,wiki_814,q4_k_m,False,0.1617021276595744,0.0,0.3648547617836357,,
wikitext,wiki_814,q6_k,False,0.3148936170212766,0.0786516853932584,0.6353571842863908,,
wikitext,wiki_814,q8_0,False,0.3148936170212766,0.0786516853932584,0.6353571842863908,,
wikitext,wiki_814,dyadic_g32_4,False,0.2808510638297872,0.0687022900763358,0.5430306854261367,,
wikitext,wiki_814,dyadic_g32_5,False,0.276595744680851,0.1258741258741259,0.6463274833371483,,
wikitext,wiki_814,dyadic_g32_6,False,0.2879432624113475,0.1007194244604316,0.564109208244045,,
wikitext,wiki_814,dyadic_g32_8,False,0.2893617021276595,0.1167883211678832,0.6353409432041842,,
wikitext,wiki_1628,dyadic_4,False,0.3159268929503916,0.0957446808510638,0.7066290535523686,,
wikitext,wiki_1628,dyadic_5,False,0.2984126984126984,0.1531531531531531,0.6732161537276328,,
wikitext,wiki_1628,dyadic_6,False,0.3666666666666667,0.1578947368421052,0.6280270964501692,,
wikitext,wiki_1628,dyadic_8,False,0.3457675753228121,0.2457627118644068,0.8946037206730628,,
wikitext,wiki_1628,q4_k_m,False,0.2679127725856698,0.1477272727272727,0.6964040186357394,,
wikitext,wiki_1628,q6_k,False,0.2893939393939394,0.2095238095238095,0.8279670003608658,,
wikitext,wiki_1628,q8_0,False,0.346031746031746,0.1836734693877551,0.8735787418782764,,
wikitext,wiki_1628,dyadic_g32_4,False,0.2523219814241486,0.1382113821138211,0.7304968437970252,,
wikitext,wiki_1628,dyadic_g32_5,False,0.4104477611940298,0.2372881355932203,0.7762764853085827,,
wikitext,wiki_1628,dyadic_g32_6,False,0.265079365079365,0.1504424778761062,0.5977226953584541,,
wikitext,wiki_1628,dyadic_g32_8,False,0.5036927621861151,0.3980582524271844,0.8775539451345175,,
wikitext,wiki_2442,dyadic_4,False,0.2810559006211179,0.0759493670886076,0.6088703367291337,,
wikitext,wiki_2442,dyadic_5,False,0.3084795321637427,0.1532846715328467,0.741120378390046,,
wikitext,wiki_2442,dyadic_6,False,0.3618012422360248,0.2,0.7835602158470889,,
wikitext,wiki_2442,dyadic_8,False,0.422360248447205,0.2894736842105263,0.9244048120715688,,
wikitext,wiki_2442,q4_k_m,False,0.3136645962732919,0.1204819277108433,0.5852145054516675,,
wikitext,wiki_2442,q6_k,False,0.296583850931677,0.1392405063291139,0.6377420330316924,,
wikitext,wiki_2442,q8_0,False,0.2888198757763975,0.1358024691358024,0.6404717281662471,,
wikitext,wiki_2442,dyadic_g32_4,False,0.2795031055900621,0.1401869158878504,0.6446662859434443,,
wikitext,wiki_2442,dyadic_g32_5,False,0.2453416149068322,0.1470588235294117,0.8314766865079166,,
wikitext,wiki_2442,dyadic_g32_6,False,0.4798136645962733,0.369047619047619,0.983013944224134,,
wikitext,wiki_2442,dyadic_g32_8,False,0.4270186335403726,0.3238095238095238,0.9097866835579116,,
wikitext,wiki_3256,dyadic_4,False,0.2412645590682196,0.1181818181818181,0.5896288457197691,,
wikitext,wiki_3256,dyadic_5,False,0.260596546310832,0.1764705882352941,0.7468582659765207,,
wikitext,wiki_3256,dyadic_6,False,0.3909090909090909,0.2818181818181818,0.798118980236037,,
wikitext,wiki_3256,dyadic_8,False,0.4231927710843374,0.3070175438596491,0.8788130349395656,,
wikitext,wiki_3256,q4_k_m,False,0.2268602540834845,0.0886075949367088,0.5835323736872066,,
wikitext,wiki_3256,q6_k,False,0.2434325744308231,0.1294117647058823,0.7086215629100373,,
wikitext,wiki_3256,q8_0,False,0.2490909090909091,0.086021505376344,0.6256100499828945,,
wikitext,wiki_3256,dyadic_g32_4,False,0.2639751552795031,0.1,0.565751474231943,,
wikitext,wiki_3256,dyadic_g32_5,False,0.2017699115044248,0.188034188034188,0.7315442179838765,,
wikitext,wiki_3256,dyadic_g32_6,False,0.2363636363636363,0.0583333333333333,0.6638748568986776,,
wikitext,wiki_3256,dyadic_g32_8,False,0.3598553345388788,0.2767857142857143,0.8805552351262603,,
wikitext,wiki_4070,dyadic_4,False,0.2335115864527629,0.1439393939393939,0.7002538685008118,,
wikitext,wiki_4070,dyadic_5,False,0.231729055258467,0.1323529411764706,0.650326336576203,,
wikitext,wiki_4070,dyadic_6,False,0.2646638054363376,0.125,0.6203111970655557,,
wikitext,wiki_4070,dyadic_8,False,0.2251655629139073,0.1258741258741259,0.6813402399147142,,
wikitext,wiki_4070,q4_k_m,False,0.2601769911504424,0.1136363636363636,0.6249718958692253,,
wikitext,wiki_4070,q6_k,False,0.2782608695652173,0.1136363636363636,0.6415661209595928,,
wikitext,wiki_4070,q8_0,False,0.2541528239202658,0.1239669421487603,0.6910651587194173,,
wikitext,wiki_4070,dyadic_g32_4,False,0.2419871794871795,0.1094890510948905,0.6338477757133499,,
wikitext,wiki_4070,dyadic_g32_5,False,0.2388591800356506,0.1544117647058823,0.6890876399609345,,
wikitext,wiki_4070,dyadic_g32_6,False,0.2624633431085044,0.1338028169014084,0.612114762495363,,
wikitext,wiki_4070,dyadic_g32_8,False,0.5008431703204047,0.4414414414414414,0.947477103185006,,
wikitext,wiki_4884,dyadic_4,False,0.2459259259259258,0.1452991452991453,0.6400304240578198,,
wikitext,wiki_4884,dyadic_5,False,0.2928475033738191,0.1515151515151515,0.6293060373009597,,
wikitext,wiki_4884,dyadic_6,False,0.2616959064327485,0.1777777777777777,0.7539383006747338,,
wikitext,wiki_4884,dyadic_8,False,0.3007407407407407,0.18796992481203,0.8617865681508817,,
wikitext,wiki_4884,q4_k_m,False,0.2685714285714285,0.091743119266055,0.5583784396463158,,
wikitext,wiki_4884,q6_k,False,0.2622222222222222,0.1147540983606557,0.618327624481638,,
wikitext,wiki_4884,q8_0,False,0.2589928057553957,0.1075268817204301,0.6059438428874926,,
wikitext,wiki_4884,dyadic_g32_4,False,0.2548148148148148,0.1317829457364341,0.5567464575018078,,
wikitext,wiki_4884,dyadic_g32_5,False,0.2768595041322313,0.1285714285714285,0.7169725753842763,,
wikitext,wiki_4884,dyadic_g32_6,False,0.2725925925925926,0.1333333333333333,0.8017419329514348,,
wikitext,wiki_4884,dyadic_g32_8,False,0.5185185185185186,0.4090909090909091,0.9545088465922708,,
wikitext,wiki_5698,dyadic_4,False,0.235494880546075,0.1904761904761904,0.780850683768438,,
wikitext,wiki_5698,dyadic_5,False,0.2772727272727272,0.1555555555555555,0.8043686701533231,,
wikitext,wiki_5698,dyadic_6,False,0.2973395931142409,0.1954887218045112,0.8335535813494871,,
wikitext,wiki_5698,dyadic_8,False,0.2694136291600634,0.2727272727272727,0.9052328693442108,,
wikitext,wiki_5698,q4_k_m,False,0.2078364565587734,0.0930232558139534,0.6563508448247513,,
wikitext,wiki_5698,q6_k,False,0.2105263157894736,0.0930232558139534,0.66213648666641,,
wikitext,wiki_5698,q8_0,False,0.273037542662116,0.0769230769230769,0.6222012831924459,,
wikitext,wiki_5698,dyadic_g32_4,False,0.2699849170437406,0.1417910447761194,0.7731472011894138,,
wikitext,wiki_5698,dyadic_g32_5,False,0.2491467576791809,0.1869918699186991,0.8464327147721051,,
wikitext,wiki_5698,dyadic_g32_6,False,0.4897610921501706,0.3137254901960784,0.9245508256264648,,
wikitext,wiki_5698,dyadic_g32_8,False,0.3737201365187713,0.2636363636363636,0.9207072365581996,,
wikitext,wiki_6512,dyadic_4,False,0.2067796610169491,0.0952380952380952,0.7215960389530512,,
wikitext,wiki_6512,dyadic_5,False,0.2861035422343324,0.1515151515151515,0.7562686200676689,,
wikitext,wiki_6512,dyadic_6,False,0.2983050847457626,0.217391304347826,0.6555106500653358,,
wikitext,wiki_6512,dyadic_8,False,0.3186440677966101,0.19,0.7080904285254366,,
wikitext,wiki_6512,q4_k_m,False,0.2864406779661017,0.2222222222222222,0.8188969561877439,,
wikitext,wiki_6512,q6_k,False,0.3525423728813559,0.141025641025641,0.7934167525921334,,
wikitext,wiki_6512,q8_0,False,0.3525423728813559,0.141025641025641,0.7934167525921334,,
wikitext,wiki_6512,dyadic_g32_4,False,0.2491525423728813,0.1260504201680672,0.6788560166124209,,
wikitext,wiki_6512,dyadic_g32_5,False,0.3362962962962963,0.2419354838709677,0.7726597425144133,,
wikitext,wiki_6512,dyadic_g32_6,False,0.2637362637362637,0.1875,0.7489767072966389,,
wikitext,wiki_6512,dyadic_g32_8,False,0.2859424920127795,0.1774193548387097,0.7500493005108677,,
wikitext,wiki_7326,dyadic_4,False,0.2510460251046025,0.0555555555555555,0.6844586623489448,,
wikitext,wiki_7326,dyadic_5,False,0.2642405063291139,0.1240875912408759,0.7755370342082316,,
wikitext,wiki_7326,dyadic_6,False,0.2606924643584521,0.1470588235294117,0.7649007631928052,,
wikitext,wiki_7326,dyadic_8,False,0.2681564245810056,0.0925925925925925,0.7415463480946701,,
wikitext,wiki_7326,q4_k_m,False,0.2582644628099173,0.0804597701149425,0.6559154565581518,,
wikitext,wiki_7326,q6_k,False,0.2787878787878788,0.0970873786407767,0.6711266296863185,,
wikitext,wiki_7326,q8_0,False,0.260485651214128,0.1296296296296296,0.6986727698902471,,
wikitext,wiki_7326,dyadic_g32_4,False,0.2782931354359925,0.102803738317757,0.6991772406686058,,
wikitext,wiki_7326,dyadic_g32_5,False,0.25,0.0824742268041237,0.6681720812530954,,
wikitext,wiki_7326,dyadic_g32_6,False,0.5127659574468085,0.4431818181818182,0.9473673917377732,,
wikitext,wiki_7326,dyadic_g32_8,False,0.5889423076923077,0.6153846153846154,0.9429033184082586,,
